Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       6/6           __gnu_cxx::new_allocator<Operation*>::max_size() const [162]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long) [134]
[155]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [155]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_allocate(unsigned long) [177]
[156]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [156]
                0.00    0.00       6/18          __gnu_cxx::new_allocator<unsigned long>::max_size() const [115]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<unsigned long>::allocator() [165]
[157]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<unsigned long>::new_allocator() [157]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<unsigned long>::~allocator() [166]
[158]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [158]
-----------------------------------------------
                0.00    0.00       3/6           std::vector<Operation, std::allocator<Operation> >::begin() const [228]
                0.00    0.00       3/6           std::vector<Operation, std::allocator<Operation> >::end() const [227]
[159]    0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<Operation const*, std::vector<Operation, std::allocator<Operation> > >::__normal_iterator(Operation const* const&) [159]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<unsigned long, std::allocator<unsigned long> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long, unsigned long const&) [14]
[160]    0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::difference_type __gnu_cxx::operator-<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > const&, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > const&) [160]
                0.00    0.00      12/6508        __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::base() const [85]
-----------------------------------------------
                0.00    0.00       2/6           __gnu_cxx::new_allocator<Connection*>::allocate(unsigned long, void const*) [243]
                0.00    0.00       4/6           std::enable_if<std::allocator_traits<std::allocator<Connection*> >::__maxsize_helper<std::allocator<Connection*> const>::value, unsigned long>::type std::allocator_traits<std::allocator<Connection*> >::_S_max_size<std::allocator<Connection*> const>(std::allocator<Connection*> const&) [207]
[161]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<Connection*>::max_size() const [161]
-----------------------------------------------
                0.00    0.00       6/6           __gnu_cxx::new_allocator<Operation*>::allocate(unsigned long, void const*) [154]
[162]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<Operation*>::max_size() const [162]
-----------------------------------------------
                0.00    0.00       6/6           bool __gnu_cxx::operator!=<Operation const*, std::vector<Operation, std::allocator<Operation> > >(__gnu_cxx::__normal_iterator<Operation const*, std::vector<Operation, std::allocator<Operation> > > const&, __gnu_cxx::__normal_iterator<Operation const*, std::vector<Operation, std::allocator<Operation> > > const&) [224]
[163]    0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<Operation const*, std::vector<Operation, std::allocator<Operation> > >::base() const [163]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<unsigned long, std::allocator<unsigned long> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long, unsigned long const&) [14]
[164]    0.0    0.00    0.00       6         std::vector<unsigned long, std::allocator<unsigned long> >::_M_check_len(unsigned long, char const*) const [164]
                0.00    0.00      24/905         std::vector<unsigned long, std::allocator<unsigned long> >::size() const [90]
                0.00    0.00      12/12          std::vector<unsigned long, std::allocator<unsigned long> >::max_size() const [129]
                0.00    0.00       6/15          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [120]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::_Vector_impl() [178]
[165]    0.0    0.00    0.00       6         std::allocator<unsigned long>::allocator() [165]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<unsigned long>::new_allocator() [157]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [179]
[166]    0.0    0.00    0.00       6         std::allocator<unsigned long>::~allocator() [166]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [158]
-----------------------------------------------
                0.00    0.00       6/6           std::_Niter_base<Connection**>::iterator_type std::__niter_base<Connection**>(Connection**) [187]
[167]    0.0    0.00    0.00       6         std::_Iter_base<Connection**, false>::_S_base(Connection**) [167]
-----------------------------------------------
                0.00    0.00       2/6           std::_Deque_base<Operation, std::allocator<Operation> >::_M_initialize_map(unsigned long) [258]
                0.00    0.00       4/6           std::deque<Operation, std::allocator<Operation> >::_M_reallocate_map(unsigned long, bool) [117]
[168]    0.0    0.00    0.00       6         std::_Deque_base<Operation, std::allocator<Operation> >::_M_allocate_map(unsigned long) [168]
                0.00    0.00       6/12          std::_Deque_base<Operation, std::allocator<Operation> >::_M_get_map_allocator() const [127]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<Operation*>::allocate(unsigned long, void const*) [154]
                0.00    0.00       6/12          std::allocator<Operation*>::~allocator() [131]
-----------------------------------------------
                0.00    0.00       2/6           std::_Deque_base<Operation, std::allocator<Operation> >::~_Deque_base() [259]
                0.00    0.00       4/6           std::deque<Operation, std::allocator<Operation> >::_M_reallocate_map(unsigned long, bool) [117]
[169]    0.0    0.00    0.00       6         std::_Deque_base<Operation, std::allocator<Operation> >::_M_deallocate_map(Operation**, unsigned long) [169]
                0.00    0.00       6/12          std::_Deque_base<Operation, std::allocator<Operation> >::_M_get_map_allocator() const [127]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<Operation*>::deallocate(Operation**, unsigned long) [153]
                0.00    0.00       6/12          std::allocator<Operation*>::~allocator() [131]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<Operation, std::allocator<Operation> >::_Vector_base() [174]
[170]    0.0    0.00    0.00       6         std::_Vector_base<Operation, std::allocator<Operation> >::_Vector_impl::_Vector_impl() [170]
                0.00    0.00       6/7           std::allocator<Operation>::allocator() [150]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<Operation, std::allocator<Operation> >::~_Vector_base() [175]
[171]    0.0    0.00    0.00       6         std::_Vector_base<Operation, std::allocator<Operation> >::_Vector_impl::~_Vector_impl() [171]
                0.00    0.00       6/8           std::allocator<Operation>::~allocator() [144]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<Operation, std::allocator<Operation> >::~_Vector_base() [175]
[172]    0.0    0.00    0.00       6         std::_Vector_base<Operation, std::allocator<Operation> >::_M_deallocate(Operation*, unsigned long) [172]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<Operation, std::allocator<Operation> >::~vector() [183]
[173]    0.0    0.00    0.00       6         std::_Vector_base<Operation, std::allocator<Operation> >::_M_get_Tp_allocator() [173]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<Operation, std::allocator<Operation> >::vector() [182]
[174]    0.0    0.00    0.00       6         std::_Vector_base<Operation, std::allocator<Operation> >::_Vector_base() [174]
                0.00    0.00       6/6           std::_Vector_base<Operation, std::allocator<Operation> >::_Vector_impl::_Vector_impl() [170]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<Operation, std::allocator<Operation> >::~vector() [183]
[175]    0.0    0.00    0.00       6         std::_Vector_base<Operation, std::allocator<Operation> >::~_Vector_base() [175]
                0.00    0.00       6/6           std::_Vector_base<Operation, std::allocator<Operation> >::_M_deallocate(Operation*, unsigned long) [172]
                0.00    0.00       6/6           std::_Vector_base<Operation, std::allocator<Operation> >::_Vector_impl::~_Vector_impl() [171]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<Connection*, std::allocator<Connection*> >::~vector() [281]
                0.00    0.00       4/6           _ZNSt6vectorIP10ConnectionSaIS1_EE19_M_emplace_back_auxIJRKS1_EEEvDpOT_ [278]
[176]    0.0    0.00    0.00       6         std::_Vector_base<Connection*, std::allocator<Connection*> >::_M_get_Tp_allocator() [176]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<unsigned long, std::allocator<unsigned long> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long, unsigned long const&) [14]
[177]    0.0    0.00    0.00       6         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_allocate(unsigned long) [177]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [156]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base() [180]
[178]    0.0    0.00    0.00       6         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::_Vector_impl() [178]
                0.00    0.00       6/6           std::allocator<unsigned long>::allocator() [165]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [181]
[179]    0.0    0.00    0.00       6         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [179]
                0.00    0.00       6/6           std::allocator<unsigned long>::~allocator() [166]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<unsigned long, std::allocator<unsigned long> >::vector() [184]
[180]    0.0    0.00    0.00       6         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base() [180]
                0.00    0.00       6/6           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::_Vector_impl() [178]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<unsigned long, std::allocator<unsigned long> >::~vector() [185]
[181]    0.0    0.00    0.00       6         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [181]
                0.00    0.00       6/6           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [179]
                0.00    0.00       6/12          std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long) [134]
-----------------------------------------------
                0.00    0.00       6/6           LogHistogramSampler::LogHistogramSampler(int) [13]
[182]    0.0    0.00    0.00       6         std::vector<Operation, std::allocator<Operation> >::vector() [182]
                0.00    0.00       6/6           std::_Vector_base<Operation, std::allocator<Operation> >::_Vector_base() [174]
-----------------------------------------------
                0.00    0.00       6/6           LogHistogramSampler::~LogHistogramSampler() [152]
[183]    0.0    0.00    0.00       6         std::vector<Operation, std::allocator<Operation> >::~vector() [183]
                0.00    0.00       6/6           std::_Vector_base<Operation, std::allocator<Operation> >::_M_get_Tp_allocator() [173]
                0.00    0.00       6/8           void std::_Destroy<Operation*, Operation>(Operation*, Operation*, std::allocator<Operation>&) [148]
                0.00    0.00       6/6           std::_Vector_base<Operation, std::allocator<Operation> >::~_Vector_base() [175]
-----------------------------------------------
                0.00    0.00       6/6           LogHistogramSampler::LogHistogramSampler(int) [13]
[184]    0.0    0.00    0.00       6         std::vector<unsigned long, std::allocator<unsigned long> >::vector() [184]
                0.00    0.00       6/6           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base() [180]
-----------------------------------------------
                0.00    0.00       6/6           LogHistogramSampler::~LogHistogramSampler() [152]
[185]    0.0    0.00    0.00       6         std::vector<unsigned long, std::allocator<unsigned long> >::~vector() [185]
                0.00    0.00       6/30          std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() [105]
                0.00    0.00       6/12          void std::_Destroy<unsigned long*, unsigned long>(unsigned long*, unsigned long*, std::allocator<unsigned long>&) [139]
                0.00    0.00       6/6           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [181]
-----------------------------------------------
                0.00    0.00       6/6           unsigned long* std::fill_n<unsigned long*, unsigned long, unsigned long>(unsigned long*, unsigned long, unsigned long const&) [31]
[186]    0.0    0.00    0.00       6         __gnu_cxx::__enable_if<std::__is_scalar<unsigned long>::__value, unsigned long*>::__type std::__fill_n_a<unsigned long*, unsigned long, unsigned long>(unsigned long*, unsigned long, unsigned long const&) [186]
-----------------------------------------------
                0.00    0.00       6/6           Connection** std::__copy_move_a2<true, Connection**, Connection**>(Connection**, Connection**, Connection**) [283]
[187]    0.0    0.00    0.00       6         std::_Niter_base<Connection**>::iterator_type std::__niter_base<Connection**>(Connection**) [187]
                0.00    0.00       6/6           std::_Iter_base<Connection**, false>::_S_base(Connection**) [167]
-----------------------------------------------
                0.00    0.00       6/6           void std::swap<std::_Deque_iterator<Operation, Operation&, Operation*> >(std::_Deque_iterator<Operation, Operation&, Operation*>&, std::_Deque_iterator<Operation, Operation&, Operation*>&) [291]
[188]    0.0    0.00    0.00       6         std::remove_reference<std::_Deque_iterator<Operation, Operation&, Operation*>&>::type&& std::move<std::_Deque_iterator<Operation, Operation&, Operation*>&>(std::_Deque_iterator<Operation, Operation&, Operation*>&&&) [188]
-----------------------------------------------
                0.00    0.00       1/5           update_multiple_arg_temp(generic_list**, unsigned int*, char const*, char const**, char const*, cmdline_parser_arg_type, char const*, char, char const*) [303]
                0.00    0.00       4/5           cmdline_parser_internal(int, char**, gengetopt_args_info*, cmdline_parser_params*, char const*) [301]
[189]    0.0    0.00    0.00       5         update_arg(void*, char**, unsigned int*, unsigned int*, char*, char const**, char const*, cmdline_parser_arg_type, int, int, int, int, char const*, char, char const*) [189]
                0.00    0.00       5/13          gengetopt_strdup(char const*) [122]
-----------------------------------------------
                0.00    0.00       1/5           _ZNSt6vectorISsSaISsEE19_M_emplace_back_auxIJSsEEEvDpOT_ [346]
                0.00    0.00       4/5           std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned long, char const*) const [323]
[190]    0.0    0.00    0.00       5         std::vector<std::string, std::allocator<std::string> >::size() const [190]
-----------------------------------------------
                0.00    0.00       1/5           std::_Deque_base<Operation, std::allocator<Operation> >::_Deque_base(std::_Deque_base<Operation, std::allocator<Operation> >&&) [331]
                0.00    0.00       2/5           std::deque<Operation, std::allocator<Operation> >::~deque() [277]
                0.00    0.00       2/5           std::deque<Operation, std::allocator<Operation> >::_M_destroy_data_aux(std::_Deque_iterator<Operation, Operation&, Operation*>, std::_Deque_iterator<Operation, Operation&, Operation*>) [275]
[191]    0.0    0.00    0.00       5         std::_Deque_base<Operation, std::allocator<Operation> >::_M_get_Tp_allocator() [191]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<std::string, std::allocator<std::string> >::push_back(std::string&&) [347]
                0.00    0.00       2/5           std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [294]
                0.00    0.00       2/5           std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [295]
[192]    0.0    0.00    0.00       5         std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&&&) [192]
-----------------------------------------------
                0.00    0.00       1/5           void std::vector<std::string, std::allocator<std::string> >::emplace_back<std::string>(std::string&&) [345]
                0.00    0.00       1/5           _ZNSt16allocator_traitsISaISsEE9constructISsJSsEEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS0_PT_DpOS3_ [339]
                0.00    0.00       1/5           _ZNSt6vectorISsSaISsEE19_M_emplace_back_auxIJSsEEEvDpOT_ [346]
                0.00    0.00       1/5           _ZNSt16allocator_traitsISaISsEE12_S_constructISsJSsEEENSt9enable_ifIXsrNS1_18__construct_helperIT_JDpT0_EEE5valueEvE4typeERS0_PS5_DpOS6_ [338]
                0.00    0.00       1/5           _ZN9__gnu_cxx13new_allocatorISsE9constructISsJSsEEEvPT_DpOT0_ [318]
[193]    0.0    0.00    0.00       5         std::string&& std::forward<std::string>(std::remove_reference<std::string>::type&) [193]
-----------------------------------------------
                0.00    0.00       2/4           cmdline_parser_init [38]
                0.00    0.00       2/4           cmdline_parser_release(gengetopt_args_info*) [235]
[194]    0.0    0.00    0.00       4         clear_given(gengetopt_args_info*) [194]
-----------------------------------------------
                0.00    0.00       4/4           cmdline_parser_release(gengetopt_args_info*) [235]
[195]    0.0    0.00    0.00       4         free_multiple_string_field(unsigned int, char***, char***) [195]
                0.00    0.00       3/65          free_string_field(char**) [102]
-----------------------------------------------
                0.00    0.00       4/4           bev_write_cb(bufferevent*, void*) [362]
[196]    0.0    0.00    0.00       4         Connection::write_callback() [196]
-----------------------------------------------
                0.00    0.00       4/4           Connection::drive_write_machine(double) [35]
[197]    0.0    0.00    0.00       4         Exponential::generate(double) [197]
-----------------------------------------------
                0.00    0.00       4/4           bool __gnu_cxx::operator!=<std::string const*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&) [248]
[198]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::base() const [198]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Connection*, std::allocator<Connection*> >::max_size() const [201]
[199]    0.0    0.00    0.00       4         std::_Vector_base<Connection*, std::allocator<Connection*> >::_M_get_Tp_allocator() const [199]
-----------------------------------------------
                0.00    0.00       4/4           std::_Iter_base<std::move_iterator<Connection**>, true>::_S_base(std::move_iterator<Connection**>) [202]
[200]    0.0    0.00    0.00       4         std::move_iterator<Connection**>::base() const [200]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Connection*, std::allocator<Connection*> >::_M_check_len(unsigned long, char const*) const [251]
[201]    0.0    0.00    0.00       4         std::vector<Connection*, std::allocator<Connection*> >::max_size() const [201]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<Connection*> >::max_size(std::allocator<Connection*> const&) [208]
                0.00    0.00       4/4           std::_Vector_base<Connection*, std::allocator<Connection*> >::_M_get_Tp_allocator() const [199]
-----------------------------------------------
                0.00    0.00       4/4           std::_Miter_base<std::move_iterator<Connection**> >::iterator_type std::__miter_base<std::move_iterator<Connection**> >(std::move_iterator<Connection**>) [209]
[202]    0.0    0.00    0.00       4         std::_Iter_base<std::move_iterator<Connection**>, true>::_S_base(std::move_iterator<Connection**>) [202]
                0.00    0.00       4/4           std::move_iterator<Connection**>::base() const [200]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<Connection**>(Connection**, Connection**) [211]
[203]    0.0    0.00    0.00       4         void std::_Destroy_aux<true>::__destroy<Connection**>(Connection**, Connection**) [203]
-----------------------------------------------
                0.00    0.00       2/4           std::_Vector_base<Connection*, std::allocator<Connection*> >::~_Vector_base() [266]
                0.00    0.00       2/4           _ZNSt6vectorIP10ConnectionSaIS1_EE19_M_emplace_back_auxIJRKS1_EEEvDpOT_ [278]
[204]    0.0    0.00    0.00       4         std::_Vector_base<Connection*, std::allocator<Connection*> >::_M_deallocate(Connection**, unsigned long) [204]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Connection*>::deallocate(Connection**, unsigned long) [242]
-----------------------------------------------
                0.00    0.00       4/4           std::move_iterator<Connection**> std::__make_move_if_noexcept_iterator<Connection**, std::move_iterator<Connection**> >(Connection**) [210]
[205]    0.0    0.00    0.00       4         std::move_iterator<Connection**>::move_iterator(Connection**) [205]
-----------------------------------------------
                0.00    0.00       2/4           std::_Deque_base<Operation, std::allocator<Operation> >::_Deque_impl::_Deque_impl() [330]
                0.00    0.00       2/4           std::_Deque_base<Operation, std::allocator<Operation> >::_Deque_impl::_Deque_impl(std::allocator<Operation>&&) [329]
[206]    0.0    0.00    0.00       4         std::_Deque_iterator<Operation, Operation&, Operation*>::_Deque_iterator() [206]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<Connection*> >::max_size(std::allocator<Connection*> const&) [208]
[207]    0.0    0.00    0.00       4         std::enable_if<std::allocator_traits<std::allocator<Connection*> >::__maxsize_helper<std::allocator<Connection*> const>::value, unsigned long>::type std::allocator_traits<std::allocator<Connection*> >::_S_max_size<std::allocator<Connection*> const>(std::allocator<Connection*> const&) [207]
                0.00    0.00       4/6           __gnu_cxx::new_allocator<Connection*>::max_size() const [161]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Connection*, std::allocator<Connection*> >::max_size() const [201]
[208]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<Connection*> >::max_size(std::allocator<Connection*> const&) [208]
                0.00    0.00       4/4           std::enable_if<std::allocator_traits<std::allocator<Connection*> >::__maxsize_helper<std::allocator<Connection*> const>::value, unsigned long>::type std::allocator_traits<std::allocator<Connection*> >::_S_max_size<std::allocator<Connection*> const>(std::allocator<Connection*> const&) [207]
-----------------------------------------------
                0.00    0.00       4/4           Connection** std::copy<std::move_iterator<Connection**>, Connection**>(std::move_iterator<Connection**>, std::move_iterator<Connection**>, Connection**) [288]
[209]    0.0    0.00    0.00       4         std::_Miter_base<std::move_iterator<Connection**> >::iterator_type std::__miter_base<std::move_iterator<Connection**> >(std::move_iterator<Connection**>) [209]
                0.00    0.00       4/4           std::_Iter_base<std::move_iterator<Connection**>, true>::_S_base(std::move_iterator<Connection**>) [202]
-----------------------------------------------
                0.00    0.00       4/4           Connection** std::__uninitialized_move_if_noexcept_a<Connection**, Connection**, std::allocator<Connection*> >(Connection**, Connection**, Connection**, std::allocator<Connection*>&) [287]
[210]    0.0    0.00    0.00       4         std::move_iterator<Connection**> std::__make_move_if_noexcept_iterator<Connection**, std::move_iterator<Connection**> >(Connection**) [210]
                0.00    0.00       4/4           std::move_iterator<Connection**>::move_iterator(Connection**) [205]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<Connection**, Connection*>(Connection**, Connection**, std::allocator<Connection*>&) [212]
[211]    0.0    0.00    0.00       4         void std::_Destroy<Connection**>(Connection**, Connection**) [211]
                0.00    0.00       4/4           void std::_Destroy_aux<true>::__destroy<Connection**>(Connection**, Connection**) [203]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<Connection*, std::allocator<Connection*> >::~vector() [281]
                0.00    0.00       2/4           _ZNSt6vectorIP10ConnectionSaIS1_EE19_M_emplace_back_auxIJRKS1_EEEvDpOT_ [278]
[212]    0.0    0.00    0.00       4         void std::_Destroy<Connection**, Connection*>(Connection**, Connection**, std::allocator<Connection*>&) [212]
                0.00    0.00       4/4           void std::_Destroy<Connection**>(Connection**, Connection**) [211]
-----------------------------------------------
                0.00    0.00       3/3           Connection::Connection(event_base*, evdns_base*, std::string, std::string, options_t, bool) [27]
[213]    0.0    0.00    0.00       3         createGenerator(std::string) [213]
                0.00    0.00       2/2           Fixed::Fixed(double) [239]
                0.00    0.00       1/1           Exponential::Exponential(double) [309]
-----------------------------------------------
                0.00    0.00       3/3           cmdline_parser_required2(gengetopt_args_info*, char const*, char const*) [302]
[214]    0.0    0.00    0.00       3         check_multiple_option_occurrences(char const*, unsigned int, unsigned int, unsigned int, char const*) [214]
-----------------------------------------------
                0.00    0.00       3/3           Connection::drive_write_machine(double) [35]
[215]    0.0    0.00    0.00       3         Connection::issue_something(double) [215]
                0.00    0.00       3/10003       KeyGenerator::generate(unsigned long) [76]
                0.00    0.00       3/3           Connection::issue_get(char const*, double) [216]
-----------------------------------------------
                0.00    0.00       3/3           Connection::issue_something(double) [215]
[216]    0.0    0.00    0.00       3         Connection::issue_get(char const*, double) [216]
                0.00    0.00       3/10003       Operation::Operation() [78]
                0.00    0.00       3/10003       std::queue<Operation, std::deque<Operation, std::allocator<Operation> > >::push(Operation const&) [84]
                0.00    0.00       3/20006       Operation::~Operation() [65]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[217]    0.0    0.00    0.00       3         ConnectionStats::print_stats(char const*, LogHistogramSampler&, bool) [217]
                0.00    0.00      12/12          LogHistogramSampler::get_nth(double) [123]
                0.00    0.00       3/21          LogHistogramSampler::total() [114]
                0.00    0.00       2/2           LogHistogramSampler::stddev() [237]
                0.00    0.00       2/2           LogHistogramSampler::average() [238]
-----------------------------------------------
                0.00    0.00       3/3           Connection::drive_write_machine(double) [35]
[218]    0.0    0.00    0.00       3         ConnectionStats::log_op(double) [218]
                0.00    0.00       3/6           LogHistogramSampler::sample(double) [151]
-----------------------------------------------
                0.00    0.00       3/3           Connection::read_callback() [24]
[219]    0.0    0.00    0.00       3         ConnectionStats::log_get(Operation&) [219]
                0.00    0.00       3/3           LogHistogramSampler::sample(Operation const&) [221]
-----------------------------------------------
                0.00    0.00       3/3           ConnectionStats::accumulate(ConnectionStats const&) [313]
[220]    0.0    0.00    0.00       3         LogHistogramSampler::accumulate(LogHistogramSampler const&) [220]
                0.00    0.00     512/905         std::vector<unsigned long, std::allocator<unsigned long> >::size() const [90]
                0.00    0.00     503/503         std::vector<unsigned long, std::allocator<unsigned long> >::operator[](unsigned long) const [100]
                0.00    0.00     503/884         std::vector<unsigned long, std::allocator<unsigned long> >::operator[](unsigned long) [91]
                0.00    0.00       3/3           std::vector<Operation, std::allocator<Operation> >::begin() const [228]
                0.00    0.00       3/3           std::vector<Operation, std::allocator<Operation> >::end() const [227]
                0.00    0.00       3/3           bool __gnu_cxx::operator!=<Operation const*, std::vector<Operation, std::allocator<Operation> > >(__gnu_cxx::__normal_iterator<Operation const*, std::vector<Operation, std::allocator<Operation> > > const&, __gnu_cxx::__normal_iterator<Operation const*, std::vector<Operation, std::allocator<Operation> > > const&) [224]
-----------------------------------------------
                0.00    0.00       3/3           ConnectionStats::log_get(Operation&) [219]
[221]    0.0    0.00    0.00       3         LogHistogramSampler::sample(Operation const&) [221]
                0.00    0.00       3/3           Operation::time() const [225]
                0.00    0.00       3/6           LogHistogramSampler::sample(double) [151]
-----------------------------------------------
                0.00    0.00       1/3           Exponential::Exponential(double) [309]
                0.00    0.00       2/3           Fixed::Fixed(double) [239]
[222]    0.0    0.00    0.00       3         Generator::Generator() [222]
-----------------------------------------------
                0.00    0.00       1/3           Exponential::~Exponential() [311]
                0.00    0.00       2/3           Fixed::~Fixed() [241]
[223]    0.0    0.00    0.00       3         Generator::~Generator() [223]
-----------------------------------------------
                0.00    0.00       3/3           LogHistogramSampler::accumulate(LogHistogramSampler const&) [220]
[224]    0.0    0.00    0.00       3         bool __gnu_cxx::operator!=<Operation const*, std::vector<Operation, std::allocator<Operation> > >(__gnu_cxx::__normal_iterator<Operation const*, std::vector<Operation, std::allocator<Operation> > > const&, __gnu_cxx::__normal_iterator<Operation const*, std::vector<Operation, std::allocator<Operation> > > const&) [224]
                0.00    0.00       6/6           __gnu_cxx::__normal_iterator<Operation const*, std::vector<Operation, std::allocator<Operation> > >::base() const [163]
-----------------------------------------------
                0.00    0.00       3/3           LogHistogramSampler::sample(Operation const&) [221]
[225]    0.0    0.00    0.00       3         Operation::time() const [225]
-----------------------------------------------
                0.00    0.00       1/3           __gnu_cxx::new_allocator<std::string>::allocate(unsigned long, void const*) [317]
